id;NormKurs50;NormKurs200;NumberRise50;NumberRise200;MA50Norm;MA200Norm;MA50NormDiff;MA200NormDiff;RSI_9;RSI_14;RSI9_diff;RSI14_diff;RSI3sign
710;1.0;1.0;0.66;0.635;-0.06295779297335521;-0.174365715633106;-1.8628116774110914e-07;-0.00018947857086246134;90.09839031431731;85.74150510990388;0.692107999159191;0.5934314326658097;0.0
711;1.0;1.0;0.68;0.635;-0.06517600675865957;-0.1767056228292505;-0.00221821378530436;-0.0023399071961445195;91.45959915511426;86.96660650101394;1.361208840796948;1.2251013911100586;0.0
712;0.9685950413223144;0.9889743217757146;0.68;0.635;-0.05958737635421582;-0.1721764013188888;0.0055886304044437535;0.004529221510361697;82.03100972435749;81.33258662264984;-9.428589430756773;-5.6340198783641;0.0
713;0.9599173553719008;0.9859277527926883;0.66;0.635;-0.05656749493139718;-0.1697600075439676;0.0030198814228186432;0.0024163937749211994;79.51434079749536;79.80203236850394;-2.516668926862124;-1.5305542541458976;0.0
714;0.9181818181818185;0.9710187353629978;0.64;0.635;-0.05007106310403646;-0.16420148758764488;0.0064964318273607186;0.005558519956322727;68.3143084824755;72.74751052032666;-11.200032315019868;-7.054521848177288;0.0
715;1.0;1.0;0.64;0.635;-0.05918074996488933;-0.1724942652497547;-0.009109686860852874;-0.008292777662109813;77.23794569645744;77.97343156982578;8.923637213981948;5.225921049499121;0.0
716;1.0;1.0;0.66;0.635;-0.05966763140696485;-0.17326230043880153;-0.0004868814420755166;-0.000768035189046834;78.83480890374585;79.01306039774829;1.5968632072884077;1.0396288279225132;0.0
717;1.0;1.0;0.68;0.635;-0.06975868103527681;-0.18276227318780539;-0.010091049628311963;-0.009499972749003854;84.58623457805116;83.1033064806168;5.75142567430531;4.090246082868504;0.0
718;0.9851485148514856;0.9941988950276245;0.68;0.63;-0.06542081949058705;-0.17957272056109305;0.004337861544689764;0.003189552626712333;81.06565517110558;80.68006753561319;-3.5205794069455862;-2.423238945003604;0.0
719;0.9925742574257433;0.9970994475138124;0.68;0.63;-0.06383165076291895;-0.178765269902734;0.0015891687276680944;0.0008074506583590491;81.49357699069272;80.9772239162868;0.4279218195871408;0.29715638067361283;0.0
720;1.0;1.0;0.7;0.635;-0.07019811923673892;-0.18511343924039114;-0.0063664684738199695;-0.006348169337657139;85.25034109642297;83.70149735169976;3.756764105730255;2.724273435412954;0.0
721;1.0;1.0;0.72;0.64;-0.07968834444244288;-0.19436678076022373;-0.009490225205703959;-0.009253341519832592;88.78832648332158;86.5819792091232;3.5379853868986118;2.8804818574234474;0.0
722;0.8950495049504957;0.9588615782664944;0.7;0.635;-0.06364982180389299;-0.18104244722653803;0.016038522638549893;0.0133243335336857;69.12780012902603;72.02768993667394;-19.660526354295556;-14.554289272449267;0.0
723;0.8558803535010203;0.9451487710219925;0.68;0.63;-0.05669972451790645;-0.17547038567493145;0.006950097285986542;0.005572061551606583;63.888222139705064;67.94839891416572;-5.2395779893209635;-4.079291022508215;0.0
724;0.7915674940496431;0.9206985769728332;0.66;0.625;-0.04628502616831104;-0.1667141401509891;0.010414698349595408;0.008756245523942358;55.54720166590805;61.31451782143674;-8.341020473797016;-6.633881092728984;0.0
725;0.65432538269847;0.8743855109961193;0.64;0.625;-0.028349267649413867;-0.15118000282579036;0.01793575851889717;0.015534137325198732;43.57412480786825;51.17473792009194;-11.973076858039796;-10.139779901344795;0.0
726;0.6157337367624812;0.8685640362225098;0.62;0.62;-0.024593165942986894;-0.14794081555597546;0.0037561017064269737;0.003239187269814897;42.30068630566035;50.05980917879033;-1.2734385022079024;-1.1149287413016111;0.0
727;0.7019667170953103;0.8980595084087969;0.62;0.625;-0.03332088158386278;-0.15550919872992175;-0.008727715640875888;-0.007568383173946286;50.45244565126347;55.34158914964551;8.151759345603118;5.281779970855176;0.0
728;0.8313161875945545;0.942302716688228;0.64;0.625;-0.04655483040720682;-0.16723687838955817;-0.013233948823344041;-0.01172767965963642;59.895677212454245;61.829596602278436;9.443231561190778;6.488007452632928;0.0
729;0.8925869894099847;0.9632600258732211;0.64;0.63;-0.0515830291970805;-0.17181546532846736;-0.005028198789873678;-0.004578586938909196;63.55180098275793;64.45073994878621;3.6561237703036866;2.621143346507772;0.0
730;0.8456883509833591;0.9472186287192758;0.64;0.63;-0.04419710038539215;-0.1655200495503765;0.007385928811688348;0.006295415778090868;58.978912369377284;61.01462365714429;-4.572888613380648;-3.436116291641916;0.0
731;0.8248480243161099;0.9403622250970247;0.64;0.63;-0.03985926505082129;-0.16187554615278515;0.004337835334570862;0.003644503397591342;57.03006293950975;59.56045310178995;-1.9488494298675363;-1.454170555354338;0.0
732;0.8651215805471131;0.9540750323415267;0.64;0.635;-0.042486154972767934;-0.16425946267563782;-0.0026268899219466443;-0.0023839165228526638;59.96947391094894;61.52539106341055;2.9394109714391945;1.964937961620599;0.0
733;0.7971014492753632;0.9323318092749839;0.64;0.635;-0.03333948169325854;-0.15631490362445868;0.009146673279509396;0.007944559051179134;53.69381818332326;56.96506280180067;-6.275655727625683;-4.560328261609882;0.0
734;0.6666666666666671;0.8888308295231876;0.62;0.63;-0.01675455439516704;-0.14158057415819839;0.0165849272980915;0.014734329466260299;43.38742191279826;49.01310934482124;-10.306396270525;-7.951953456979432;0.0
735;0.7030943987465733;0.9009797517962118;0.62;0.635;-0.019511330784295622;-0.143704420404738;-0.0027567763891285825;-0.002123846246539607;46.569895292681316;51.05745232769347;3.1824733798830565;2.04434298287223;0.0
736;0.6780258519388955;0.8926192031352057;0.6;0.63;-0.015229632401085089;-0.13956552240202083;0.004281698383210533;0.004138898002717162;44.65063447388384;49.591359415745295;-1.9192608187974756;-1.4660929119481736;0.0
737;0.6670583627105366;0.8889614630960156;0.6;0.625;-0.012511941556616982;-0.13688161468577348;0.0027176908444681066;0.0026839077162473524;43.77367941689649;48.93272707134402;-0.8769550569873488;-0.6586323444012763;0.0
738;0.7391304347826089;0.9129980404964076;0.62;0.625;-0.019296127774166616;-0.14269570062215658;-0.006784186217549634;-0.0058140859363831066;50.825580706440164;53.299692889574075;7.051901289543672;4.366965818230057;0.0
739;0.6913630781825625;0.9015022860875246;0.62;0.62;-0.013595337995338144;-0.1376662004662009;0.005700789778828472;0.005029500155955685;47.64980359270051;51.062184911117626;-3.175777113739656;-2.237507978456449;0.0
740;0.6164325244785016;0.8822991508817767;0.6;0.62;-0.005341031779561691;-0.1302135849410886;0.008254306215776453;0.0074526155251123105;42.69795973714422;47.49377709828075;-4.951843855556291;-3.568407812836874;0.0
741;0.5029612756264236;0.8574787720444155;0.58;0.62;0.004801780893288377;-0.1208563444323407;0.010142812672850068;0.009357240508747894;37.15305472312872;43.30301759418263;-5.544905014015498;-4.190759504098125;0.0
742;0.4165477888730394;0.8369001728034031;0.56;0.62;0.012239119035133545;-0.11362444582161473;0.007437338141845168;0.00723189861072597;33.67499289273685;40.55837910064372;-3.478061830391866;-2.7446384935389077;0.0
743;0.4495098039215693;0.8460800438596492;0.56;0.62;0.008175134006925523;-0.11647929415113192;-0.004063985028208022;-0.0028548483295171984;38.56188316834299;43.49283869219965;4.8868902756061345;2.934459591555928;0.0
744;0.3405263157894736;0.8259722222222222;0.54;0.615;0.015182091546942755;-0.10955491384659491;0.007006957540017232;0.0069243803045370145;34.98201070496377;40.795572794088066;-3.5798724633792176;-2.6972658981115814;0.0
