id;Time;High;Low;Close
513;1988-10-18;144.36;144.36;144.36
514;1988-10-19;144.13;144.13;144.13
515;1988-10-20;144.98;144.98;144.98
516;1988-10-21;146.17;146.17;146.17
517;1988-10-24;146.89;146.89;146.89
518;1988-10-25;147.12;147.12;147.12
519;1988-10-26;147.44;147.44;147.44
520;1988-10-27;147.34;147.34;147.34
521;1988-10-28;147.29;147.29;147.29
522;1988-10-31;148.01;148.01;148.01
523;1988-11-01;148.7;148.7;148.7
524;1988-11-02;149.47;149.47;149.47
525;1988-11-03;149.29;149.29;149.29
526;1988-11-04;151.01;151.01;151.01
527;1988-11-07;149.79;149.79;149.79
528;1988-11-08;150.29;150.29;150.29
529;1988-11-09;150.11;150.11;150.11
530;1988-11-10;148.92;148.92;148.92
531;1988-11-11;147.4;147.4;147.4
532;1988-11-14;144.98;144.98;144.98
533;1988-11-15;144.74;144.74;144.74
534;1988-11-16;146.18;146.18;146.18
535;1988-11-17;145.89;145.89;145.89
536;1988-11-18;146.43;146.43;146.43
537;1988-11-21;147.1;147.1;147.1
538;1988-11-22;148.2;148.2;148.2
539;1988-11-23;149.62;149.62;149.62
540;1988-11-24;149.03;149.03;149.03
541;1988-11-25;146.53;146.53;146.53
542;1988-11-28;145.49;145.49;145.49
543;1988-11-29;146.81;146.81;146.81
544;1988-11-30;149.08;149.08;149.08
545;1988-12-01;150.28;150.28;150.28
546;1988-12-02;150.04;150.04;150.04
547;1988-12-05;151.62;151.62;151.62
548;1988-12-06;154.29;154.29;154.29
549;1988-12-07;154.13;154.13;154.13
550;1988-12-08;154.28;154.28;154.28
551;1988-12-09;155.56;155.56;155.56
552;1988-12-12;155.02;155.02;155.02
553;1988-12-13;155.8;155.8;155.8
554;1988-12-14;156.1;156.1;156.1
555;1988-12-15;156.09;156.09;156.09
556;1988-12-16;157.76;157.76;157.76
557;1988-12-19;157.12;157.12;157.12
558;1988-12-20;158.33;158.33;158.33
559;1988-12-21;159.22;159.22;159.22
560;1988-12-22;158.17;158.17;158.17
561;1988-12-23;158.29;158.29;158.29
562;1988-12-27;159.07;159.07;159.07
563;1988-12-28;160.17;160.17;160.17
564;1988-12-29;159.9;159.9;159.9
565;1988-12-30;159.63;159.63;159.63
566;1989-01-02;152.67;152.67;152.67
567;1989-01-03;155.89;155.89;155.89
568;1989-01-04;157.09;157.09;157.09
569;1989-01-05;160.03;160.03;160.03
570;1989-01-09;163.22;163.22;163.22
571;1989-01-10;164.82;164.82;164.82
572;1989-01-11;164.89;164.89;164.89
573;1989-01-12;164.99;164.99;164.99
574;1989-01-13;165.48;165.48;165.48
575;1989-01-16;164.93;164.93;164.93
576;1989-01-17;165.0;165.0;165.0
577;1989-01-18;165.28;165.28;165.28
578;1989-01-19;167.19;167.19;167.19
579;1989-01-20;167.63;167.63;167.63
580;1989-01-23;167.82;167.82;167.82
581;1989-01-24;168.12;168.12;168.12
582;1989-01-25;170.11;170.11;170.11
583;1989-01-26;171.09;171.09;171.09
584;1989-01-27;170.45;170.45;170.45
585;1989-01-30;172.02;172.02;172.02
586;1989-01-31;171.76;171.76;171.76
587;1989-02-01;172.22;172.22;172.22
588;1989-02-02;172.6;172.6;172.6
589;1989-02-03;172.78;172.78;172.78
590;1989-02-06;170.75;170.75;170.75
591;1989-02-07;168.96;168.96;168.96
592;1989-02-08;171.07;171.07;171.07
593;1989-02-09;171.82;171.82;171.82
594;1989-02-10;172.56;172.56;172.56
595;1989-02-13;171.24;171.24;171.24
596;1989-02-14;171.66;171.66;171.66
597;1989-02-15;171.1;171.1;171.1
598;1989-02-16;171.89;171.89;171.89
599;1989-02-17;172.8;172.8;172.8
600;1989-02-20;173.41;173.41;173.41
601;1989-02-21;175.03;175.03;175.03
602;1989-02-22;178.01;178.01;178.01
603;1989-02-23;176.85;176.85;176.85
604;1989-02-24;176.59;176.59;176.59
605;1989-02-27;174.23;174.23;174.23
606;1989-02-28;176.02;176.02;176.02
607;1989-03-01;176.36;176.36;176.36
608;1989-03-02;176.65;176.65;176.65
609;1989-03-03;177.3;177.3;177.3
610;1989-03-06;178.59;178.59;178.59
611;1989-03-07;180.65;180.65;180.65
612;1989-03-08;181.59;181.59;181.59
613;1989-03-09;181.27;181.27;181.27
614;1989-03-10;181.07;181.07;181.07
615;1989-03-13;181.25;181.25;181.25
616;1989-03-14;184.32;184.32;184.32
617;1989-03-15;183.85;183.85;183.85
618;1989-03-16;182.85;182.85;182.85
619;1989-03-17;183.87;183.87;183.87
620;1989-03-20;181.78;181.78;181.78
621;1989-03-21;179.49;179.49;179.49
622;1989-03-22;181.19;181.19;181.19
623;1989-03-23;181.84;181.84;181.84
624;1989-03-28;183.04;183.04;183.04
625;1989-03-29;184.32;184.32;184.32
626;1989-03-30;184.72;184.72;184.72
627;1989-03-31;184.31;184.31;184.31
628;1989-04-03;185.85;185.85;185.85
629;1989-04-04;186.43;186.43;186.43
630;1989-04-05;186.62;186.62;186.62
631;1989-04-06;186.42;186.42;186.42
632;1989-04-07;185.36;185.36;185.36
633;1989-04-10;182.58;182.58;182.58
634;1989-04-11;181.03;181.03;181.03
635;1989-04-12;181.91;181.91;181.91
636;1989-04-13;180.91;180.91;180.91
637;1989-04-14;178.91;178.91;178.91
638;1989-04-17;179.33;179.33;179.33
639;1989-04-18;177.54;177.54;177.54
640;1989-04-19;178.74;178.74;178.74
641;1989-04-20;179.18;179.18;179.18
642;1989-04-21;178.63;178.63;178.63
643;1989-04-24;179.84;179.84;179.84
644;1989-04-25;181.62;181.62;181.62
645;1989-04-26;183.97;183.97;183.97
646;1989-04-27;184.42;184.42;184.42
647;1989-04-28;184.35;184.35;184.35
648;1989-05-02;183.81;183.81;183.81
649;1989-05-03;183.72;183.72;183.72
650;1989-05-05;183.88;183.88;183.88
651;1989-05-08;183.72;183.72;183.72
652;1989-05-09;182.88;182.88;182.88
653;1989-05-10;182.75;182.75;182.75
654;1989-05-11;183.07;183.07;183.07
655;1989-05-12;183.15;183.15;183.15
656;1989-05-16;184.84;184.84;184.84
657;1989-05-17;185.68;185.68;185.68
658;1989-05-18;186.93;186.93;186.93
659;1989-05-19;188.43;188.43;188.43
660;1989-05-22;190.5;190.5;190.5
661;1989-05-23;189.37;189.37;189.37
662;1989-05-24;188.5;188.5;188.5
663;1989-05-25;189.94;189.94;189.94
664;1989-05-26;190.16;190.16;190.16
665;1989-05-29;190.74;190.74;190.74
666;1989-05-30;190.74;190.74;190.74
667;1989-05-31;189.41;189.41;189.41
668;1989-06-01;189.25;189.25;189.25
669;1989-06-02;189.88;189.88;189.88
670;1989-06-05;189.09;189.09;189.09
671;1989-06-06;188.86;188.86;188.86
672;1989-06-07;189.68;189.68;189.68
673;1989-06-08;191.74;191.74;191.74
674;1989-06-09;192.62;192.62;192.62
675;1989-06-12;192.63;192.63;192.63
676;1989-06-13;193.95;193.95;193.95
677;1989-06-14;196.42;196.42;196.42
678;1989-06-15;196.25;196.25;196.25
679;1989-06-16;197.08;197.08;197.08
680;1989-06-19;196.27;196.27;196.27
681;1989-06-20;195.6;195.6;195.6
682;1989-06-21;196.3;196.3;196.3
683;1989-06-22;195.72;195.72;195.72
684;1989-06-26;197.41;197.41;197.41
685;1989-06-27;198.3;198.3;198.3
686;1989-06-28;199.42;199.42;199.42
687;1989-06-29;198.31;198.31;198.31
688;1989-06-30;197.59;197.59;197.59
689;1989-07-03;196.51;196.51;196.51
690;1989-07-04;197.61;197.61;197.61
691;1989-07-05;198.55;198.55;198.55
692;1989-07-06;200.09;200.09;200.09
693;1989-07-07;201.01;201.01;201.01
694;1989-07-10;201.64;201.64;201.64
695;1989-07-11;203.04;203.04;203.04
696;1989-07-12;204.82;204.82;204.82
697;1989-07-13;206.46;206.46;206.46
698;1989-07-14;206.07;206.07;206.07
699;1989-07-17;205.74;205.74;205.74
700;1989-07-18;205.92;205.92;205.92
701;1989-07-19;207.2;207.2;207.2
702;1989-07-20;207.99;207.99;207.99
703;1989-07-21;207.91;207.91;207.91
704;1989-07-24;208.53;208.53;208.53
705;1989-07-25;209.05;209.05;209.05
706;1989-07-26;210.15;210.15;210.15
707;1989-07-27;210.84;210.84;210.84
708;1989-07-28;210.99;210.99;210.99
709;1989-07-31;211.59;211.59;211.59
710;1989-08-01;212.05;212.05;212.05
711;1989-08-02;213.06;213.06;213.06
712;1989-08-03;212.3;212.3;212.3
713;1989-08-04;212.09;212.09;212.09
714;1989-08-07;211.08;211.08;211.08
715;1989-08-08;213.61;213.61;213.61
716;1989-08-09;214.22;214.22;214.22
717;1989-08-10;217.14;217.14;217.14
718;1989-08-11;216.72;216.72;216.72
719;1989-08-14;216.93;216.93;216.93
720;1989-08-15;219.06;219.06;219.06
721;1989-08-16;222.04;222.04;222.04
722;1989-08-17;218.86;218.86;218.86
723;1989-08-18;217.8;217.8;217.8
724;1989-08-21;215.91;215.91;215.91
725;1989-08-22;212.33;212.33;212.33
726;1989-08-23;211.88;211.88;211.88
727;1989-08-24;214.16;214.16;214.16
728;1989-08-25;217.58;217.58;217.58
729;1989-08-28;219.2;219.2;219.2
730;1989-08-29;217.96;217.96;217.96
731;1989-08-30;217.43;217.43;217.43
732;1989-08-31;218.49;218.49;218.49
733;1989-09-01;216.86;216.86;216.86
734;1989-09-04;213.53;213.53;213.53
735;1989-09-05;214.46;214.46;214.46
736;1989-09-06;213.82;213.82;213.82
737;1989-09-07;213.54;213.54;213.54
738;1989-09-08;215.38;215.38;215.38
739;1989-09-11;214.5;214.5;214.5
740;1989-09-12;213.03;213.03;213.03
741;1989-09-13;211.13;211.13;211.13
742;1989-09-14;209.77;209.77;209.77
743;1989-09-15;210.81;210.81;210.81
744;1989-09-18;209.51;209.51;209.51
745;1989-09-19;207.54;207.54;207.54
746;1989-09-20;206.06;206.06;206.06
747;1989-09-21;207.95;207.95;207.95
748;1989-09-22;206.95;206.95;206.95
749;1989-09-25;204.45;204.45;204.45
750;1989-09-26;204.73;204.73;204.73
751;1989-09-27;206.31;206.31;206.31
752;1989-09-28;207.93;207.93;207.93
753;1989-09-29;208.83;208.83;208.83
754;1989-10-02;208.55;208.55;208.55
755;1989-10-03;208.79;208.79;208.79
756;1989-10-04;210.84;210.84;210.84
757;1989-10-05;210.45;210.45;210.45
758;1989-10-06;211.07;211.07;211.07
759;1989-10-09;211.42;211.42;211.42
760;1989-10-10;212.06;212.06;212.06
761;1989-10-11;213.37;213.37;213.37
762;1989-10-12;212.85;212.85;212.85
763;1989-10-13;212.41;212.41;212.41
764;1989-10-16;197.08;197.08;197.08
765;1989-10-17;203.06;203.06;203.06
766;1989-10-18;203.35;203.35;203.35
767;1989-10-19;206.89;206.89;206.89
768;1989-10-20;206.87;206.87;206.87
769;1989-10-23;204.92;204.92;204.92
770;1989-10-24;202.8;202.8;202.8
771;1989-10-25;200.46;200.46;200.46
772;1989-10-26;201.37;201.37;201.37
773;1989-10-27;199.74;199.74;199.74
774;1989-10-30;197.62;197.62;197.62
775;1989-10-31;195.01;195.01;195.01
776;1989-11-01;197.52;197.52;197.52
777;1989-11-02;198.47;198.47;198.47
778;1989-11-03;196.94;196.94;196.94
779;1989-11-06;197.13;197.13;197.13
780;1989-11-07;195.52;195.52;195.52
781;1989-11-08;197.55;197.55;197.55
782;1989-11-09;199.3;199.3;199.3
783;1989-11-10;198.04;198.04;198.04
784;1989-11-13;197.99;197.99;197.99
785;1989-11-14;193.98;193.98;193.98
786;1989-11-15;190.46;190.46;190.46
787;1989-11-16;190.45;190.45;190.45
788;1989-11-17;186.25;186.25;186.25
789;1989-11-20;187.35;187.35;187.35
790;1989-11-21;184.76;184.76;184.76
791;1989-11-22;181.74;181.74;181.74
792;1989-11-23;182.54;182.54;182.54
793;1989-11-24;182.42;182.42;182.42
794;1989-11-27;184.03;184.03;184.03
795;1989-11-28;187.93;187.93;187.93
796;1989-11-29;190.41;190.41;190.41
797;1989-11-30;191.26;191.26;191.26
798;1989-12-01;189.21;189.21;189.21
799;1989-12-04;187.84;187.84;187.84
800;1989-12-05;188.87;188.87;188.87
801;1989-12-06;190.49;190.49;190.49
802;1989-12-07;191.79;191.79;191.79
803;1989-12-08;194.69;194.69;194.69
804;1989-12-11;195.68;195.68;195.68
805;1989-12-12;197.49;197.49;197.49
806;1989-12-13;200.64;200.64;200.64
807;1989-12-14;201.2;201.2;201.2
808;1989-12-15;202.44;202.44;202.44
809;1989-12-18;200.61;200.61;200.61
810;1989-12-19;200.6;200.6;200.6
811;1989-12-20;201.59;201.59;201.59
812;1989-12-21;201.83;201.83;201.83
813;1989-12-22;201.28;201.28;201.28
814;1989-12-27;203.91;203.91;203.91
815;1989-12-28;207.85;207.85;207.85
816;1989-12-29;208.48;208.48;208.48
817;1990-01-02;206.69;206.69;206.69
818;1990-01-03;208.44;208.44;208.44
819;1990-01-04;211.82;211.82;211.82
820;1990-01-05;214.36;214.36;214.36
821;1990-01-08;215.62;215.62;215.62
822;1990-01-09;219.73;219.73;219.73
823;1990-01-10;218.96;218.96;218.96
824;1990-01-11;219.22;219.22;219.22
825;1990-01-12;218.96;218.96;218.96
826;1990-01-15;215.52;215.52;215.52
827;1990-01-16;211.77;211.77;211.77
828;1990-01-17;215.81;215.81;215.81
829;1990-01-18;212.97;212.97;212.97
830;1990-01-19;210.32;210.32;210.32
831;1990-01-22;207.82;207.82;207.82
832;1990-01-23;206.92;206.92;206.92
833;1990-01-24;202.71;202.71;202.71
834;1990-01-25;206.58;206.58;206.58
835;1990-01-26;206.98;206.98;206.98
836;1990-01-29;207.19;207.19;207.19
837;1990-01-30;207.19;207.19;207.19
838;1990-01-31;209.26;209.26;209.26
839;1990-02-01;211.09;211.09;211.09
840;1990-02-02;213.01;213.01;213.01
841;1990-02-05;214.02;214.02;214.02
842;1990-02-06;212.79;212.79;212.79
843;1990-02-07;210.21;210.21;210.21
844;1990-02-08;210.38;210.38;210.38
845;1990-02-09;209.13;209.13;209.13
846;1990-02-12;205.46;205.46;205.46
847;1990-02-13;200.21;200.21;200.21
848;1990-02-14;198.42;198.42;198.42
849;1990-02-15;194.34;194.34;194.34
850;1990-02-16;196.93;196.93;196.93
851;1990-02-19;192.25;192.25;192.25
852;1990-02-20;189.47;189.47;189.47
853;1990-02-21;188.78;188.78;188.78
854;1990-02-22;194.08;194.08;194.08
855;1990-02-23;193.33;193.33;193.33
856;1990-02-26;191.9;191.9;191.9
857;1990-02-27;194.91;194.91;194.91
858;1990-02-28;195.72;195.72;195.72
859;1990-03-01;193.97;193.97;193.97
860;1990-03-02;193.21;193.21;193.21
861;1990-03-05;192.97;192.97;192.97
862;1990-03-06;193.58;193.58;193.58
863;1990-03-07;193.15;193.15;193.15
864;1990-03-08;191.91;191.91;191.91
865;1990-03-09;192.0;192.0;192.0
866;1990-03-12;190.95;190.95;190.95
867;1990-03-13;189.67;189.67;189.67
868;1990-03-14;189.68;189.68;189.68
869;1990-03-15;190.2;190.2;190.2
870;1990-03-16;189.71;189.71;189.71
871;1990-03-19;187.81;187.81;187.81
872;1990-03-20;188.76;188.76;188.76
873;1990-03-21;190.69;190.69;190.69
874;1990-03-22;191.03;191.03;191.03
875;1990-03-23;190.69;190.69;190.69
876;1990-03-26;191.08;191.08;191.08
877;1990-03-27;190.6;190.6;190.6
878;1990-03-28;190.0;190.0;190.0
879;1990-03-29;189.07;189.07;189.07
880;1990-03-30;187.88;187.88;187.88
881;1990-04-02;184.99;184.99;184.99
882;1990-04-03;186.27;186.27;186.27
883;1990-04-04;187.36;187.36;187.36
884;1990-04-05;187.3;187.3;187.3
885;1990-04-06;189.2;189.2;189.2
886;1990-04-09;189.68;189.68;189.68
887;1990-04-10;189.55;189.55;189.55
888;1990-04-11;188.9;188.9;188.9
889;1990-04-12;188.92;188.92;188.92
890;1990-04-17;190.67;190.67;190.67
891;1990-04-18;192.77;192.77;192.77
892;1990-04-19;193.51;193.51;193.51
893;1990-04-20;196.06;196.06;196.06
894;1990-04-23;196.0;196.0;196.0
895;1990-04-24;193.91;193.91;193.91
896;1990-04-25;193.56;193.56;193.56
897;1990-04-26;194.38;194.38;194.38
898;1990-04-27;192.95;192.95;192.95
899;1990-04-30;190.89;190.89;190.89
900;1990-05-02;191.26;191.26;191.26
901;1990-05-03;191.79;191.79;191.79
902;1990-05-04;192.95;192.95;192.95
903;1990-05-07;194.41;194.41;194.41
904;1990-05-08;195.03;195.03;195.03
905;1990-05-09;198.74;198.74;198.74
906;1990-05-10;200.82;200.82;200.82
907;1990-05-11;203.77;203.77;203.77
908;1990-05-14;206.1;206.1;206.1
909;1990-05-15;205.45;205.45;205.45
910;1990-05-16;203.43;203.43;203.43
911;1990-05-17;206.19;206.19;206.19
912;1990-05-18;206.99;206.99;206.99
913;1990-05-21;207.54;207.54;207.54
914;1990-05-22;208.63;208.63;208.63
915;1990-05-23;210.15;210.15;210.15
916;1990-05-25;213.06;213.06;213.06
917;1990-05-28;216.23;216.23;216.23
918;1990-05-29;213.9;213.9;213.9
919;1990-05-30;214.6;214.6;214.6
920;1990-05-31;215.52;215.52;215.52
921;1990-06-01;216.26;216.26;216.26
922;1990-06-05;220.7;220.7;220.7
923;1990-06-06;218.44;218.44;218.44
924;1990-06-07;217.94;217.94;217.94
925;1990-06-08;218.8;218.8;218.8
926;1990-06-11;217.55;217.55;217.55
927;1990-06-12;218.23;218.23;218.23
928;1990-06-13;217.11;217.11;217.11
929;1990-06-14;215.79;215.79;215.79
930;1990-06-15;216.93;216.93;216.93
931;1990-06-18;217.38;217.38;217.38
932;1990-06-19;216.67;216.67;216.67
933;1990-06-20;218.45;218.45;218.45
934;1990-06-21;219.73;219.73;219.73
935;1990-06-25;220.71;220.71;220.71
936;1990-06-26;221.7;221.7;221.7
937;1990-06-27;222.91;222.91;222.91
938;1990-06-28;225.19;225.19;225.19
939;1990-06-29;225.71;225.71;225.71
940;1990-07-02;226.19;226.19;226.19
941;1990-07-03;228.76;228.76;228.76
942;1990-07-04;230.93;230.93;230.93
943;1990-07-05;230.81;230.81;230.81
944;1990-07-06;230.26;230.26;230.26
945;1990-07-09;230.03;230.03;230.03
946;1990-07-10;230.15;230.15;230.15
947;1990-07-11;229.32;229.32;229.32
948;1990-07-12;230.07;230.07;230.07
949;1990-07-13;230.2;230.2;230.2
950;1990-07-16;229.15;229.15;229.15
951;1990-07-17;229.17;229.17;229.17
952;1990-07-18;228.4;228.4;228.4
953;1990-07-19;228.66;228.66;228.66
954;1990-07-20;228.68;228.68;228.68
955;1990-07-23;227.37;227.37;227.37
956;1990-07-24;225.26;225.26;225.26
957;1990-07-25;225.67;225.67;225.67
958;1990-07-26;225.84;225.84;225.84
959;1990-07-27;226.63;226.63;226.63
960;1990-07-30;225.14;225.14;225.14
961;1990-07-31;227.87;227.87;227.87
962;1990-08-01;228.86;228.86;228.86
963;1990-08-02;224.66;224.66;224.66
964;1990-08-03;223.71;223.71;223.71
965;1990-08-06;211.46;211.46;211.46
966;1990-08-07;212.69;212.69;212.69
967;1990-08-08;209.54;209.54;209.54
968;1990-08-09;212.6;212.6;212.6
969;1990-08-10;212.53;212.53;212.53
970;1990-08-13;207.09;207.09;207.09
971;1990-08-14;209.21;209.21;209.21
972;1990-08-15;209.65;209.65;209.65
973;1990-08-16;207.59;207.59;207.59
974;1990-08-17;200.72;200.72;200.72
975;1990-08-20;196.09;196.09;196.09
976;1990-08-21;190.16;190.16;190.16
977;1990-08-22;189.58;189.58;189.58
978;1990-08-23;181.67;181.67;181.67
979;1990-08-24;184.68;184.68;184.68
980;1990-08-27;195.29;195.29;195.29
981;1990-08-28;195.51;195.51;195.51
982;1990-08-29;197.79;197.79;197.79
983;1990-08-30;199.2;199.2;199.2
984;1990-08-31;197.02;197.02;197.02
985;1990-09-03;195.21;195.21;195.21
986;1990-09-04;191.4;191.4;191.4
987;1990-09-05;191.55;191.55;191.55
988;1990-09-06;190.6;190.6;190.6
989;1990-09-07;190.71;190.71;190.71
990;1990-09-10;192.22;192.22;192.22
991;1990-09-11;190.59;190.59;190.59
992;1990-09-12;191.29;191.29;191.29
993;1990-09-13;191.35;191.35;191.35
994;1990-09-14;190.06;190.06;190.06
995;1990-09-17;187.55;187.55;187.55
996;1990-09-18;182.41;182.41;182.41
997;1990-09-19;182.73;182.73;182.73
998;1990-09-20;182.04;182.04;182.04
999;1990-09-21;178.26;178.26;178.26
1000;1990-09-24;172.14;172.14;172.14
1001;1990-09-25;165.92;165.92;165.92
1002;1990-09-26;161.91;161.91;161.91
1003;1990-09-27;158.01;158.01;158.01
1004;1990-09-28;151.13;151.13;151.13
1005;1990-10-01;161.66;161.66;161.66
1006;1990-10-02;170.87;170.87;170.87
1007;1990-10-03;166.09;166.09;166.09
1008;1990-10-04;167.2;167.2;167.2
1009;1990-10-05;163.54;163.54;163.54
1010;1990-10-08;168.94;168.94;168.94
1011;1990-10-09;168.14;168.14;168.14
1012;1990-10-10;165.87;165.87;165.87
1013;1990-10-11;165.51;165.51;165.51
1014;1990-10-12;164.4;164.4;164.4
1015;1990-10-15;164.89;164.89;164.89
1016;1990-10-16;163.26;163.26;163.26
1017;1990-10-17;156.3;156.3;156.3
1018;1990-10-18;157.38;157.38;157.38
1019;1990-10-19;157.23;157.23;157.23
1020;1990-10-22;162.09;162.09;162.09
1021;1990-10-23;164.01;164.01;164.01
1022;1990-10-24;162.26;162.26;162.26
1023;1990-10-25;163.05;163.05;163.05
1024;1990-10-26;161.09;161.09;161.09
1025;1990-10-29;159.16;159.16;159.16
1026;1990-10-30;156.42;156.42;156.42
1027;1990-10-31;155.46;155.46;155.46
1028;1990-11-01;153.98;153.98;153.98
1029;1990-11-02;153.77;153.77;153.77
1030;1990-11-05;153.27;153.27;153.27
1031;1990-11-06;153.11;153.11;153.11
1032;1990-11-07;150.25;150.25;150.25
1033;1990-11-08;147.98;147.98;147.98
1034;1990-11-09;147.95;147.95;147.95
1035;1990-11-12;149.67;149.67;149.67
1036;1990-11-13;152.94;152.94;152.94
1037;1990-11-14;150.2;150.2;150.2
1038;1990-11-15;150.91;150.91;150.91
1039;1990-11-16;150.87;150.87;150.87
1040;1990-11-19;150.21;150.21;150.21
1041;1990-11-20;148.38;148.38;148.38
1042;1990-11-21;146.56;146.56;146.56
1043;1990-11-22;144.89;144.89;144.89
1044;1990-11-23;142.46;142.46;142.46
1045;1990-11-26;140.93;140.93;140.93
1046;1990-11-27;139.28;139.28;139.28
1047;1990-11-28;141.32;141.32;141.32
1048;1990-11-29;142.07;142.07;142.07
1049;1990-11-30;144.89;144.89;144.89
1050;1990-12-03;152.33;152.33;152.33
1051;1990-12-04;152.01;152.01;152.01
1052;1990-12-05;152.74;152.74;152.74
1053;1990-12-06;157.98;157.98;157.98
1054;1990-12-07;158.19;158.19;158.19
1055;1990-12-10;158.53;158.53;158.53
1056;1990-12-11;156.36;156.36;156.36
1057;1990-12-12;154.63;154.63;154.63
1058;1990-12-13;155.67;155.67;155.67
1059;1990-12-14;154.9;154.9;154.9
1060;1990-12-17;151.49;151.49;151.49
1061;1990-12-18;150.64;150.64;150.64
1062;1990-12-19;152.51;152.51;152.51
1063;1990-12-20;148.87;148.87;148.87
1064;1990-12-21;149.22;149.22;149.22
1065;1990-12-27;148.74;148.74;148.74
1066;1990-12-28;150.33;150.33;150.33
1067;1991-01-02;145.19;145.19;145.19
1068;1991-01-03;145.18;145.18;145.18
1069;1991-01-04;144.35;144.35;144.35
1070;1991-01-07;140.48;140.48;140.48
1071;1991-01-08;138.25;138.25;138.25
1072;1991-01-09;141.79;141.79;141.79
1073;1991-01-10;141.92;141.92;141.92
1074;1991-01-11;143.38;143.38;143.38
1075;1991-01-14;139.12;139.12;139.12
1076;1991-01-15;139.72;139.72;139.72
1077;1991-01-16;141.72;141.72;141.72
1078;1991-01-17;152.71;152.71;152.71
1079;1991-01-18;152.54;152.54;152.54
1080;1991-01-21;149.62;149.62;149.62
1081;1991-01-22;151.57;151.57;151.57
1082;1991-01-23;153.55;153.55;153.55
1083;1991-01-24;155.72;155.72;155.72
1084;1991-01-25;157.31;157.31;157.31
1085;1991-01-28;164.41;164.41;164.41
1086;1991-01-29;167.35;167.35;167.35
1087;1991-01-30;168.85;168.85;168.85
1088;1991-01-31;168.69;168.69;168.69
1089;1991-02-01;169.7;169.7;169.7
1090;1991-02-04;171.75;171.75;171.75
1091;1991-02-05;171.07;171.07;171.07
1092;1991-02-06;169.67;169.67;169.67
1093;1991-02-07;164.94;164.94;164.94
1094;1991-02-08;168.17;168.17;168.17
1095;1991-02-11;167.79;167.79;167.79
1096;1991-02-12;167.49;167.49;167.49
1097;1991-02-13;166.64;166.64;166.64
1098;1991-02-14;166.77;166.77;166.77
1099;1991-02-15;171.3;171.3;171.3
1100;1991-02-18;173.38;173.38;173.38
1101;1991-02-19;175.8;175.8;175.8
1102;1991-02-20;176.35;176.35;176.35
1103;1991-02-21;176.19;176.19;176.19
1104;1991-02-22;178.87;178.87;178.87
1105;1991-02-25;183.56;183.56;183.56
1106;1991-02-26;185.99;185.99;185.99
1107;1991-02-27;186.96;186.96;186.96
1108;1991-02-28;188.46;188.46;188.46
1109;1991-03-01;187.3;187.3;187.3
1110;1991-03-04;188.02;188.02;188.02
1111;1991-03-05;189.5;189.5;189.5
1112;1991-03-06;193.9;193.9;193.9
1113;1991-03-07;196.3;196.3;196.3
1114;1991-03-08;196.36;196.36;196.36
1115;1991-03-11;196.02;196.02;196.02
1116;1991-03-12;194.78;194.78;194.78
1117;1991-03-13;195.91;195.91;195.91
1118;1991-03-14;197.17;197.17;197.17
1119;1991-03-15;198.33;198.33;198.33
1120;1991-03-18;199.6;199.6;199.6
1121;1991-03-19;193.65;193.65;193.65
1122;1991-03-20;193.28;193.28;193.28
1123;1991-03-21;193.61;193.61;193.61
1124;1991-03-22;192.98;192.98;192.98
1125;1991-03-25;191.85;191.85;191.85
1126;1991-03-26;190.89;190.89;190.89
1127;1991-03-27;193.23;193.23;193.23
1128;1991-03-28;193.29;193.29;193.29
1129;1991-04-02;193.03;193.03;193.03
1130;1991-04-03;196.99;196.99;196.99
1131;1991-04-04;197.14;197.14;197.14
1132;1991-04-05;195.56;195.56;195.56
1133;1991-04-08;193.29;193.29;193.29
1134;1991-04-09;191.27;191.27;191.27
1135;1991-04-10;190.03;190.03;190.03
1136;1991-04-11;190.27;190.27;190.27
1137;1991-04-12;192.78;192.78;192.78
1138;1991-04-15;193.02;193.02;193.02
1139;1991-04-16;192.11;192.11;192.11
1140;1991-04-17;191.21;191.21;191.21
1141;1991-04-18;190.62;190.62;190.62
1142;1991-04-19;188.06;188.06;188.06
1143;1991-04-22;185.51;185.51;185.51
1144;1991-04-23;187.3;187.3;187.3
1145;1991-04-24;187.37;187.37;187.37
1146;1991-04-25;187.08;187.08;187.08
1147;1991-04-26;186.37;186.37;186.37
1148;1991-04-29;184.89;184.89;184.89
1149;1991-04-30;184.1;184.1;184.1
1150;1991-05-02;184.83;184.83;184.83
1151;1991-05-03;184.26;184.26;184.26
1152;1991-05-06;182.95;182.95;182.95
1153;1991-05-07;182.94;182.94;182.94
1154;1991-05-08;182.2;182.2;182.2
1155;1991-05-10;184.18;184.18;184.18
1156;1991-05-13;182.77;182.77;182.77
1157;1991-05-14;183.45;183.45;183.45
1158;1991-05-15;182.36;182.36;182.36
1159;1991-05-16;182.43;182.43;182.43
1160;1991-05-17;184.34;184.34;184.34
1161;1991-05-21;190.94;190.94;190.94
1162;1991-05-22;190.61;190.61;190.61
1163;1991-05-23;191.88;191.88;191.88
1164;1991-05-24;194.56;194.56;194.56
1165;1991-05-27;197.33;197.33;197.33
1166;1991-05-28;198.04;198.04;198.04
1167;1991-05-29;199.4;199.4;199.4
1168;1991-05-30;198.67;198.67;198.67
1169;1991-05-31;200.19;200.19;200.19
